68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:17 -0500] "SIZE campbell.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:17 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:18 -0500] "RETR campbell.htm" 226 4107
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:18 -0500] "MDTM charleston.htm" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:18 -0500] "SIZE charleston.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:18 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:18 -0500] "RETR charleston.htm" 226 2772
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "MDTM commander.htm" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "SIZE commander.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "RETR commander.htm" 226 4870
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "MDTM commerce.htm" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "SIZE commerce.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:19 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:21 -0500] "RETR commerce.htm" 226 5232
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:21 -0500] "MDTM Contact.htm" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:21 -0500] "SIZE Contact.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:21 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:21 -0500] "RETR Contact.htm" 226 5612
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "MDTM dickson.htm" 213 -
